title,release_date,multiplayer,age_criteria,rating_system,link,img,off_pct,original_price,discounted_price,star_rating,total_reviews,optimization,platforms,description,sales_title,scrape_timestamp
HOT WHEELS UNLEASHED™ 2 - Turbocharged,2023-10-18,true,3+,IARC,https://www.xbox.com/en-in/games/store/hot-wheels-unleashed-2---turbocharged/9MWDKL3SD6D9,https://store-images.s-microsoft.com/image/apps.46727.13840950600028206.a6c7ff57-33c0-43b9-9c1e-32120e1b8c8d.19c69b53-3044-443b-86fd-02e19fb3ad09?w=200,30%,"2,999.00","2,099.30",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","The world’s raddest cars are back and taking the fun to the next level!Race over 130 vehicles with crazy new mechanics and even more vehicle types. Plus, build your tracks with stunning new environments and different game modes to have fun off and online!",Countdown Sale,2023-12-30 12:16:35
Hellboy Web of Wyrd,2023-10-18,false,12+,IARC,https://www.xbox.com/en-in/games/store/hellboy-web-of-wyrd/9N97G0QPHSNW,https://store-images.s-microsoft.com/image/apps.43459.13537777720787980.6fbae2d1-6663-49da-8877-1dc15d604a3d.6a4687b8-9b57-4808-aad1-74d43991e554?w=200,20%,"1,349.00","1,079.20",3.3,10,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One",Hellboy Web of Wyrd is a roguelike action brawler with an original story created in partnership with Dark Horse Comics and Hellboy creator Mike Mignola.,Countdown Sale,2023-12-30 12:16:35
EA SPORTS™ WRC,2023-11-03,true,3+,IARC,https://www.xbox.com/en-in/games/store/ea-sports-wrc/9N9PDJ7Z8S2R,https://store-images.s-microsoft.com/image/apps.28925.13528935109150980.003749fa-5cf6-4455-b03d-f44855369244.eee38d64-fd49-47c5-b777-91aa71a242e1?w=200,40%,"3,499.00","2,099.40",3,43,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Build the car of your dreams in our biggest rally game ever, EA SPORTS™ WRC, the all-new official videogame of the FIA World Rally Championship, the first developed by the award-winning team behind the DiRT Rally series.",Countdown Sale,2023-12-30 12:16:35
WWE 2K23 Cross-Gen Digital Edition,2023-03-16,true,16+,IARC,https://www.xbox.com/en-in/games/store/wwe-2k23-cross-gen-digital-edition/9NZVPT1K9X7P,https://store-images.s-microsoft.com/image/apps.3204.14473092589327960.0d6ff78c-1a87-45ae-b31f-22158a26a0b6.1704ba03-5150-410c-b72e-d373f3b5f75a?w=200,67%,"4,999.00","1,649.67",4,13,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","WWE 2K23 is Even Stronger with expanded features, gorgeous graphics and a deep roster of WWE Superstars and Legends. 2K Showcase returns as an interactive sports documentary focusing on the 20-year career of John Cena and WarGames is finally here!",Countdown Sale,2023-12-30 12:16:35
"Warhammer 40,000: Boltgun",2023-05-23,false,18+,IARC,https://www.xbox.com/en-in/games/store/warhammer-40000-boltgun/9NP77PLZ7B3R,https://store-images.s-microsoft.com/image/apps.54424.13723933157550422.dd3f6d8d-3fe0-4721-8bd9-d3c3d678a239.489ad73f-c5c6-454d-b0a5-e67ac40478bc?w=200,33%,"1,824.00","1,222.08",4.6,26,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Load up your Boltgun and unleash the awesome Space Marine arsenal to blast your way through an explosion of sprites, pixels and blood in a perfect blend of Warhammer 40,000, frenetic gameplay and the stylish visuals of 90’s retro shooters.",Countdown Sale,2023-12-30 12:16:35
The Jackbox Party Pack 10,2023-10-19,true,12+,IARC,https://www.xbox.com/en-in/games/store/the-jackbox-party-pack-10/9P558FW2W073,https://store-images.s-microsoft.com/image/apps.62042.14575876387996698.de2160c0-2469-4db4-ba0e-7f4e8152fe6a.cac8f8c0-5f9c-4f45-96b3-bb72b4d52b42?w=200,20%,"1,899.00","1,519.20",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","Ready to be a party legend? The celebrated franchise returns with epic drawing battles in Tee K.O. 2, chaotic type-offs in FixyText, time-travel trivia in Timejinx, hidden identity intrigue in Hypnotorious, and group music-making in Dodo Re Mi.",Countdown Sale,2023-12-30 12:16:35
Tales of Arise - Beyond the Dawn Edition,2023-11-09,false,12+,IARC,https://www.xbox.com/en-in/games/store/tales-of-arise---beyond-the-dawn-edition/9NXW9LLX76Q9,https://store-images.s-microsoft.com/image/apps.34358.14487748070139162.3600620b-cad7-4cba-b307-e77d6d770e5c.cc91bc8c-f007-494b-88be-099dd574bf76?w=200,25%,"3,499.00","2,624.25",,,,"Xbox Series X|S, Xbox One","The Beyond the Dawn Edition includes:• Tales of Arise• Beyond the Dawn ExpansionWield the Blazing Sword and join a mysterious, untouchable girl to fight your oppressors.",Countdown Sale,2023-12-30 12:16:35
Skate 3,2014-09-23,false,12+,IARC,https://www.xbox.com/en-in/games/store/skate-3/BNKDKQXMXRR2,https://store-images.s-microsoft.com/image/apps.18720.68005754082254855.39795a60-73cf-4461-87d9-7f112c30c43c.46888afa-996b-4016-b5b4-c2e0b78171e2?w=200,85%,999.00,149.85,4.7,43,,"Xbox Series X|S, Xbox One",The SKATE™ franchise is back and rolling into new territory as SKATE™ 3 heads to the brand new city of Port Carverton.,Countdown Sale,2023-12-30 12:16:35
Stray Blade,2023-04-20,false,16+,IARC,https://www.xbox.com/en-in/games/store/stray-blade/9P10239L64QV,https://store-images.s-microsoft.com/image/apps.55538.14521343743342633.62374e07-0479-4704-b28d-d0bf948089cc.52d7e678-d357-497d-97b3-2dd231de92b6?w=200,60%,"1,539.00",615.60,,,,"Xbox Series X|S, Xbox One","Stray Blade is an action-adventure where you play a rogue Adventurer exploring the ancient Valley of Acrea with your companion, the Xhinnon wolf Boji. Unveil the history of the forgotten valley and master the powers of the three Acrean Metals to restore balance to this war-torn land.",Countdown Sale,2023-12-30 12:16:35
LEGO® 2K Drive for Xbox One,2023-05-18,true,7+,IARC,https://www.xbox.com/en-in/games/store/lego-2k-drive-for-xbox-one/9PNH6BGC71FP,https://store-images.s-microsoft.com/image/apps.22948.14348780188839344.02548d98-52ee-4814-9f9f-01dc3d810422.ec381477-8201-45ea-bfa5-fd30f96f199e?w=200,50%,"4,499.00","2,249.50",,,,"Xbox Series X|S, Xbox One","Welcome to Bricklandia, home of a massive open-world LEGO® driving adventure. Race anywhere, play with anyone, build your dream rides, and defeat a cast of wild racing rivals for the coveted Sky Trophy!",Countdown Sale,2023-12-30 12:16:35
Just Dance 2024 Edition,2023-10-23,false,3+,IARC,https://www.xbox.com/en-in/games/store/just-dance-2024-edition/9N3X075GN7V3,https://store-images.s-microsoft.com/image/apps.1072.13998847071682156.f55656eb-2f14-4b71-8f8b-0a8f77f562d2.420869b9-0662-4ed4-a971-6abc3e197f21?w=200,50%,"3,999.00","1,999.50",1.6,7,,"Xbox Series X|S, Xbox One","Dance and share exciting moments all year long with Just Dance 2024 Edition! Enjoy 40 new hot tracks from all genres and eras, with a one-month free trial of the Just Dance+ subscription service adding 300 songs to your catalog.",Countdown Sale,2023-12-30 12:16:35
Infected Cowboys Bundle,2023-05-21,false,18+,IARC,https://www.xbox.com/en-in/games/store/infected-cowboys-bundle/9P453HT5DDWM,https://store-images.s-microsoft.com/image/apps.8453.14600064303806490.4132d124-3a4d-46c6-ab25-d628185013e9.3c228544-7899-446e-8473-e506fb5ebe81?w=200,55%,"3,799.00","1,709.55",,,,"Xbox Series X|S, Xbox One",The bundle contains Call of Juarez: Gunslinger & Dying Light 2 Stay Human.,Countdown Sale,2023-12-30 12:16:35
Gotham Knights: Deluxe,2022-10-20,false,16+,IARC,https://www.xbox.com/en-in/games/store/gotham-knights-deluxe/9P5FNP2NJ6XW,https://store-images.s-microsoft.com/image/apps.17898.14574378916762204.38924a34-f96f-421f-84f2-1fa238f3e4a6.0bec7143-2af2-448d-8ef6-22c71d891aac?w=200,80%,"5,999.00","1,199.80",3.4,8,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC",The Gotham Knights Deluxe Edition includes the main game and Visionary Pack.,Countdown Sale,2023-12-30 12:16:35
Microsoft Flight Simulator Deluxe 40th Anniversary Edition,2022-11-11,true,3+,IARC,https://www.xbox.com/en-in/games/store/microsoft-flight-simulator-deluxe-40th-anniversary-edition/9NH8N0M7CWLN,https://store-images.s-microsoft.com/image/apps.57274.13630274674230323.ef522ebd-e0ea-449e-b0c8-3271887caa67.2e92ae62-cd3e-458f-a8f8-3927865645e2?w=200,40%,"5,999.00","3,599.40",3.5,8,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","From light planes to wide body jets to gliders and helicopters, fly highly detailed and accurate aircraft in the Microsoft Flight Simulator 40th Anniversary Edition. The world is at your fingertips.",Countdown Sale,2023-12-30 12:16:35
Forza Horizon 4 Ultimate Edition,2018-10-01,true,3+,IARC,https://www.xbox.com/en-in/games/forza-horizon-4#purchaseoptions,https://store-images.s-microsoft.com/image/apps.29799.14582624973508592.2000000000007863648.c6853463-3ddd-4434-ba48-0661d492be61?w=200,65%,"6,599.00","2,309.65",4.3,10,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","Dynamic seasons change everything at the world’s greatest automotive festival. Go it alone or team up with others to explore beautiful and historic Britain in a shared open world. Collect, modify and drive over 450 cars.",Countdown Sale,2023-12-30 12:16:35
FINAL FANTASY X/X-2 HD Remaster,2019-04-11,false,12+,IARC,https://www.xbox.com/en-in/games/store/final-fantasy-xx-2-hd-remaster/C0KSN20BRP7Z,https://store-images.s-microsoft.com/image/apps.12335.64340572855030988.1550b06e-6dc8-4952-b03b-13f62f17290e.ee61b610-3444-4301-9d33-054d203bb7b1?w=200,60%,"2,750.00","1,100.00",,,,"Xbox Series X|S, Xbox One","FINAL FANTASY X/X-2 HD Remaster brings the timeless classics forward to the current generation of fans, old and new alike. Fully immerse yourself in the World of Spira as you enjoy over 100 combined hours of gameplay across the two classic titles.",Countdown Sale,2023-12-30 12:16:35
F1® 23 Champions Edition,2023-06-15,true,3+,IARC,https://www.xbox.com/en-in/games/store/f1-23-champions-edition/9NXCXBGNVQ3W,https://store-images.s-microsoft.com/image/apps.25210.14427742074973082.fa781d42-63ac-4f3d-a867-03fec605df22.abf7a33c-fb0d-40ba-a6e4-7f44c0909244?w=200,70%,"5,999.00","1,799.70",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One",Dual Entitlement: F1® 23 Champions Edition includes both F1® 23 Xbox Series X|S and F1® 23 Xbox One.Buy* F1® 23 Champions Edition and receive:● Max Verstappen designed racing in-game items● 4 New My Team Racing Icons● And much more!,Countdown Sale,2023-12-30 12:16:35
Dead Space,2023-01-27,false,18+,IARC,https://www.xbox.com/en-in/games/store/dead-space/9NLB6V0GNC9P,https://store-images.s-microsoft.com/image/apps.25575.13710698285394664.b69d40fa-3b9c-47c8-b252-b52cae59523c.f7b6e42a-3b1a-437f-977b-dfa2cf28911e?w=200,60%,"4,499.00","1,799.60",4.3,143,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","The sci-fi survival horror classic Dead Space™ returns, completely rebuilt to offer an even more immersive experience – including visual, audio, and gameplay improvements while staying faithful to the original game’s thrilling vision.",Countdown Sale,2023-12-30 12:16:35
Call of Duty®: Black Ops Cold War,2020-12-16,true,18+,IARC,https://www.xbox.com/en-in/games/store/call-of-duty-black-ops-cold-war/9N2DMQBN9RC4,https://store-images.s-microsoft.com/image/apps.54574.13958233436121605.1b468d8b-6591-4a41-bbbc-74f5a2da15ae.5782c5be-1533-4c56-85f8-60d00121684c?w=200,67%,"3,999.00","1,319.67",4,22,,"Xbox Series X|S, Xbox One",Standard Edition includes:- Call of Duty®: Black Ops Cold War game-- Includes Xbox One version of game-- Plays via backward compatability on Xbox Series X|S- Confrontation Weapons Pack- Legendary Captain Price Operator Skin*,Countdown Sale,2023-12-30 12:16:35
CRISIS CORE –FINAL FANTASY VII– REUNION,2022-12-12,false,16+,IARC,https://www.xbox.com/en-in/games/store/crisis-core-final-fantasy-vii-reunion/9P6J9NFKGJ68,https://store-images.s-microsoft.com/image/apps.45453.14619282857121307.ee7d226f-76d8-4425-8b93-78d5d957ebfb.dbdf0bbf-e5a8-4a3d-afb1-5fbce839e723?w=200,40%,"3,499.00","2,099.40",4,9,,"Xbox Series X|S, Xbox One","CRISIS CORE –FINAL FANTASY VII–, the prequel to FINAL FANTASY VII, has broken the limits of an HD remaster—enhanced graphics, an improved battle system, and fully voiced dialogue make for a dynamic new experience. Witness the evolution of a beloved classic.",Countdown Sale,2023-12-30 12:16:35
Dungeons 4 - Digital Deluxe Edition,2023-11-09,false,16+,IARC,https://www.xbox.com/en-in/games/store/dungeons-4---digital-deluxe-edition/9PGK4MTQMWSD,https://store-images.s-microsoft.com/image/apps.11488.14179729876673751.bc99b6e4-aba7-4497-910d-d3a524fca362.c75d3ceb-b8df-4c6d-977e-b24d3cdcdcd9?w=200,15%,"3,249.00","2,761.65",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","The Digital Deluxe Edition includes the full Dungeons 4 game, the digital artbook and soundtrack, nostalgic Dungeons 3 skins for Thalya and your Evil Hand, as well as a remaster of the classic Dungeons 3 map ""The Storming of Dollaran"".",Countdown Sale,2023-12-30 12:16:35
Exoprimal,2023-07-13,true,16+,IARC,https://www.xbox.com/en-in/games/store/exoprimal/9NMFRHJX5JCZ,https://store-images.s-microsoft.com/image/apps.53158.13688853552204440.93d09086-dc9f-460d-9894-9391f5f31afe.7d08afe6-7b08-425c-90b4-a11cfa3577d2?w=200,35%,"3,969.00","2,579.85",2.2,25,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","Exoprimal is an online, team-based action game that pits humanity's cutting-edge exosuit technology against history's most ferocious beasts – dinosaurs.​​",Countdown Sale,2023-12-30 12:16:35
Goat Simulator 3,2022-11-17,false,12+,IARC,https://www.xbox.com/en-in/games/store/goat-simulator-3/9NMB4T25W817,https://store-images.s-microsoft.com/image/apps.11347.13691300234764634.9fc65d17-050e-4e2d-b6e0-4144b58283db.915e8081-5497-4932-9fc9-4ceb51e6e86e?w=200,40%,"1,874.00","1,124.40",4.5,218,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Pilgor’s baaack! Gather your herd and venture forth into Goat Simulator 3; an all-new, totally realistic, sandbox farmyard experience. Invite up to three friends in local or online co-op, create carnage as a team, or compete in mini-games and then not be friends anymore.",Countdown Sale,2023-12-30 12:16:35
MLB® The Show™ 23 Xbox Series X|S,2023-03-28,true,3+,IARC,https://www.xbox.com/en-in/games/store/mlb-the-show-23-xbox-series-xs/9PJVV5SGHCZC,https://store-images.s-microsoft.com/image/apps.21384.14278916375729442.32a6541c-22d5-4e80-90e9-5fedd76e0cea.37eae1d4-75e4-419b-9073-6a9a233f995b?w=200,75%,"3,999.00",999.75,,,,"Xbox Series X|S, Xbox One",Shock The Game. Own The Show.,Countdown Sale,2023-12-30 12:16:35
METAL GEAR SOLID: MASTER COLLECTION Vol.1,2023-10-24,false,18+,IARC,https://www.xbox.com/en-in/games/store/metal-gear-solid-master-collection-vol1/9N16X47Z5PH5,https://store-images.s-microsoft.com/image/apps.28896.13906626789095812.5c4a2b0e-78bf-4033-9045-aa01f5fe8eda.aee16313-90ec-4af2-b678-685c96dac337?w=200,20%,"3,498.99","2,799.19",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One",The origin of stealth action returns. METAL GEAR SOLID: MASTER COLLECTION Vol. 1 unifies the beginning of the METAL GEAR gameplay experience in one single package.,Countdown Sale,2023-12-30 12:16:35
Monster Hunter Rise + Sunbreak,2023-07-01,true,12+,IARC,https://www.xbox.com/en-in/games/store/monster-hunter-rise--sunbreak/9PJN16LJZ41M,https://store-images.s-microsoft.com/image/apps.22126.14348167937822830.39212c8a-05c8-4f57-93a9-bd46d1d2b713.403c4c54-8cba-4ac0-81da-46b3bdde3234?w=200,50%,"3,599.00","1,799.50",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC",Experience Monster Hunter Rise and its massive expansion Monster Hunter Rise: Sunbreak in one convenient set! Brand-new monsters and locales await.,Countdown Sale,2023-12-30 12:16:35
Marvel's Guardians of the Galaxy,2021-10-25,false,16+,IARC,https://www.xbox.com/en-in/games/store/marvels-guardians-of-the-galaxy/9PGLL77C201J,https://store-images.s-microsoft.com/image/apps.65380.14183003051629257.3b865ad2-052d-4fc0-ad6a-2a83af20ce2d.3c9ed066-b31a-42e7-abf2-cd5a3f2c185f?w=200,75%,"3,999.00",999.75,5,10,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","Digital download bonus:- Social-Lord Outfit for Star-Lord (Early Unlock)Fire up Star-Lord’s jet boots for a wild ride across the cosmos in this third-person action-adventure game, a fresh take on Marvel’s Guardians of the Galaxy.",Countdown Sale,2023-12-30 12:16:35
F1® Manager 2023 Deluxe Edition,2023-07-31,false,3+,IARC,https://www.xbox.com/en-in/games/store/f1-manager-2023-deluxe-edition/9PH2F5SFMNDK,https://store-images.s-microsoft.com/image/apps.63863.14244295731066150.00c5c3aa-5835-40d4-a035-f6d7ad68ec9c.739386b8-ffe7-46ed-aa27-42a42160b0a6?w=200,65%,"3,224.00","1,128.40",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","The intense world of Formula 1® comes alive for a new season in F1® Manager 2023. 23 races, six F1® Sprint events, new cars, new circuits including the Las Vegas Strip Circuit, new drivers, new challenges… Your legacy begins here.",Countdown Sale,2023-12-30 12:16:35
PROJECT ZERO: MAIDEN OF BLACK WATER,2021-10-28,false,18+,IARC,https://www.xbox.com/en-in/games/store/project-zero-maiden-of-black-water/9PB9TL3M9T48,https://store-images.s-microsoft.com/image/apps.44820.14122583010235403.624b8b24-1c0c-4a0a-a802-b66f85ba42f7.0756b098-8a33-417d-b72c-4164a5f222db?w=200,30%,"2,565.31","1,795.71",,,,"Xbox Series X|S, Xbox One",Beautiful horror,Countdown Sale,2023-12-30 12:16:35
NieR:Automata™ BECOME AS GODS Edition,2018-06-26,false,18+,IARC,https://www.xbox.com/en-in/games/store/nierautomata-become-as-gods-edition/BPPZVT8BZ15N,https://store-images.s-microsoft.com/image/apps.48528.68662117307814849.d86c4ebf-4ee7-4307-bce4-30e6169169a8.f7c430e0-ce78-47f1-bfe4-3ddf380912ef?w=200,60%,"2,750.00","1,100.00",4.8,55,,"Xbox Series X|S, Xbox One","Invaders from another world attack without warning - unleashing the machine lifeforms. To break the deadlock, a new breed of android infantry is sent into the fray: the YoRHa squad.",Countdown Sale,2023-12-30 12:16:35
Paleo Pines,2023-09-25,false,3+,IARC,https://www.xbox.com/en-in/games/store/paleo-pines/9NQ5Z2WH4XDB,https://store-images.s-microsoft.com/image/apps.46830.13775771903222069.7aa0db9f-7bb4-4ce0-8944-15bdcf373508.00213a95-d40d-4888-8d80-866fbbe8e708?w=200,15%,"1,231.00","1,046.35",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Welcome to Paleo Pines, a charming island known for friendly dinosaurs, quirky townsfolk, and mysterious past. Set out with your companion, Lucky, uncover the island’s secrets and befriend new dinos. Then enlist their help to fix up your ranch to create your cozy dino sanctuary!",Countdown Sale,2023-12-30 12:16:35
